pc_t_s,esp_ts_us,trial_idx,segment_idx,segment_t_s,cycle_idx,phase,encoder_count,theta_counts,theta_rad,position_steps,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,stop_reason
0.030085,36544998,1,0,0.030085,1,move_first,2,-3999,-3.14080726,-60,6000.000,0.000,190000,0,0,1,0,1,
0.060307,36576998,1,0,0.060307,1,move_first,1,-4000,-3.14159265,-6,6000.000,4558.860,190000,0,0,1,0,1,
0.091009,36606998,1,0,0.091009,1,move_first,1,-4000,-3.14159265,169,6000.000,6000.000,190000,0,0,1,0,1,
0.121427,36636998,1,0,0.121427,1,move_first,-5,3994,3.13688026,349,6000.000,6000.000,190000,0,0,1,0,1,
0.151896,36666998,1,0,0.151896,1,move_first,-19,3980,3.12588469,529,6000.000,6000.000,190000,0,0,1,0,1,
0.182596,36698001,1,0,0.182596,1,move_first,-36,3963,3.11253292,715,6000.000,6000.000,190000,0,0,1,0,1,
0.212900,36728001,1,0,0.212900,1,move_first,-50,3949,3.10153735,895,6000.000,6000.000,190000,0,0,1,0,1,
0.243369,36758998,1,0,0.243369,1,move_first,-63,3936,3.09132717,1080,6000.000,6000.000,190000,0,0,1,0,1,
0.274980,36788998,1,0,0.274980,1,move_first,-75,3924,3.08190239,1260,6000.000,6000.000,190000,0,0,1,0,1,
0.305349,36824998,1,0,0.305349,1,move_first,-86,3913,3.07326301,1476,6000.000,6000.000,190000,0,0,1,0,1,
0.335836,36857074,1,0,0.335836,1,move_first,-94,3905,3.06697983,1669,6000.000,6000.000,190000,0,0,1,0,1,
0.366207,36882001,1,0,0.366207,1,move_first,-97,3902,3.06462363,1818,6000.000,6000.000,190000,0,0,1,0,1,
0.397223,36912001,1,0,0.397223,1,move_first,-100,3899,3.06226744,1998,6000.000,6000.000,190000,0,0,1,0,1,
0.427290,36942998,1,0,0.427290,1,move_first,-100,3899,3.06226744,2184,6000.000,6000.000,190000,0,0,1,0,1,
0.457971,36972998,1,0,0.457971,1,move_first,-97,3902,3.06462363,2364,6000.000,6000.000,190000,0,0,1,0,1,
0.488388,37004001,1,0,0.488388,1,move_first,-92,3907,3.06855062,2550,6000.000,6000.000,190000,0,0,1,0,1,
0.518883,37034001,1,0,0.518883,1,move_first,-85,3914,3.07404841,2730,6000.000,6000.000,190000,0,0,1,0,1,
0.549136,37064998,1,0,0.549136,1,move_first,-75,3924,3.08190239,2916,6000.000,6000.000,190000,0,0,1,0,1,
0.579685,37094998,1,0,0.579685,1,move_first,-64,3935,3.09054177,3096,6000.000,6000.000,190000,0,0,1,0,1,
0.610265,37126001,1,0,0.610265,1,move_first,-51,3948,3.10075195,3282,6000.000,6000.000,190000,0,0,1,0,1,
0.641054,37156001,1,0,0.641054,1,move_first,-38,3961,3.11096213,3462,6000.000,6000.000,190000,0,0,1,0,1,
0.671458,37186998,1,0,0.671458,1,move_first,-22,3977,3.12352850,3648,6000.000,6000.000,190000,0,0,1,0,1,
0.702167,37216998,1,0,0.702167,1,move_first,-7,3992,3.13530947,3828,6000.000,6000.000,190000,0,0,1,0,1,
0.732467,37248001,1,0,0.732467,1,move_first,9,-3992,-3.13530947,4014,6000.000,6000.000,190000,0,0,1,0,1,
0.763216,37278001,1,0,0.763216,1,move_first,25,-3976,-3.12274310,4194,6000.000,6000.000,190000,0,0,1,0,1,
0.793718,37308998,1,0,0.793718,1,move_first,39,-3962,-3.11174752,4380,6000.000,6000.000,190000,0,0,1,0,1,
0.824039,37338998,1,0,0.824039,1,move_first,52,-3949,-3.10153735,4560,6000.000,6000.000,190000,0,0,1,0,1,
0.854671,37370001,1,0,0.854671,1,move_first,65,-3936,-3.09132717,4746,6000.000,6000.000,190000,0,0,1,0,1,
0.885065,37406080,1,0,0.885065,1,move_first,77,-3924,-3.08190239,4962,6000.000,6000.000,190000,0,0,1,0,1,
0.915523,37430998,1,0,0.915523,1,move_first,84,-3917,-3.07640461,5112,6000.000,6000.000,190000,0,0,1,0,1,
0.945985,37460998,1,0,0.945985,1,move_first,90,-3911,-3.07169222,5292,6000.000,6000.000,190000,0,0,1,0,1,
0.976473,37492001,1,0,0.976473,1,move_first,94,-3907,-3.06855062,5478,6000.000,6000.000,190000,0,0,1,0,1,
1.007055,37522001,1,0,1.007055,1,move_first,95,-3906,-3.06776523,5658,6000.000,6000.000,190000,0,0,1,0,1,
1.037727,37552998,1,0,1.037727,1,move_first,94,-3907,-3.06855062,5844,6000.000,6000.000,190000,0,0,1,0,1,
1.068054,37582998,1,0,1.068054,1,move_first,91,-3910,-3.07090682,6023,6000.000,6000.000,190000,0,0,1,0,1,
1.098502,37614001,1,0,1.098502,1,move_first,86,-3915,-3.07483381,6209,6000.000,6000.000,190000,0,0,1,0,1,
1.129192,37644001,1,0,1.129192,1,move_first,78,-3923,-3.08111700,6389,6000.000,6000.000,190000,0,0,1,0,1,
1.160743,37674998,1,0,1.160743,1,move_first,69,-3932,-3.08818558,6575,6000.000,6000.000,190000,0,0,1,0,1,
1.191014,37712080,1,0,1.191014,1,move_first,54,-3947,-3.09996655,6798,6000.000,6000.000,190000,0,0,1,0,1,
1.221746,37736998,1,1,0.000000,1,stop_first,43,-3958,-3.10860593,6947,0.000,6000.000,190000,0,0,1,0,1,
1.252224,37766998,1,1,0.030478,1,stop_first,30,-3971,-3.11881611,7127,0.000,6000.000,190000,0,0,1,0,1,
1.282428,37798998,1,1,0.060682,1,stop_first,17,-3984,-3.12902628,7265,0.000,1440.760,190000,0,0,1,0,1,
1.313082,37828998,1,1,0.091336,1,stop_first,16,-3985,-3.12981168,7270,0.000,0.000,190000,0,0,1,0,1,
1.343289,37858998,1,1,0.121543,1,stop_first,17,-3984,-3.12902628,7270,0.000,0.000,190000,0,0,1,0,1,
1.374029,37888998,1,1,0.152283,1,stop_first,17,-3984,-3.12902628,7270,0.000,0.000,190000,0,0,1,0,1,
1.404237,37920001,1,1,0.182491,1,stop_first,17,-3984,-3.12902628,7270,0.000,0.000,190000,0,0,1,0,1,
1.434736,37950001,1,1,0.212990,1,stop_first,16,-3985,-3.12981168,7270,0.000,0.000,190000,0,0,1,0,1,
1.465436,37980998,1,1,0.243690,1,stop_first,15,-3986,-3.13059708,7270,0.000,0.000,190000,0,0,1,0,1,
1.495709,38010998,1,1,0.273963,1,stop_first,14,-3987,-3.13138248,7270,0.000,0.000,190000,0,0,1,0,1,
1.526274,38042001,1,1,0.304528,1,stop_first,12,-3989,-3.13295327,7270,0.000,0.000,190000,0,0,1,0,1,
1.556927,38072001,1,1,0.335181,1,stop_first,10,-3991,-3.13452407,7270,0.000,0.000,190000,0,0,1,0,1,
1.587377,38102998,1,1,0.365631,1,stop_first,8,-3993,-3.13609487,7270,0.000,0.000,190000,0,0,1,0,1,
1.617942,38132998,1,1,0.396196,1,stop_first,6,-3995,-3.13766566,7270,0.000,0.000,190000,0,0,1,0,1,
1.648776,38164001,1,1,0.427030,1,stop_first,3,-3998,-3.14002186,7270,0.000,0.000,190000,0,0,1,0,1,
1.679128,38194001,1,1,0.457382,1,stop_first,1,-4000,-3.14159265,7270,0.000,0.000,190000,0,0,1,0,1,
1.709806,38224998,1,1,0.488060,1,stop_first,-2,3997,3.13923646,7270,0.000,0.000,190000,0,0,1,0,1,
1.740284,38261074,1,2,0.000000,1,move_second,-4,3995,3.13766566,7270,-6000.000,0.000,190000,0,0,1,0,1,
1.770944,38286001,1,2,0.030661,1,move_second,-6,3993,3.13609487,7270,-6000.000,0.000,190000,0,0,1,0,1,
1.801682,38316998,1,2,0.061399,1,move_second,-5,3994,3.13688026,7206,-6000.000,-4940.000,190000,0,0,1,0,1,
1.832325,38353074,1,2,0.092042,1,move_second,10,-3991,-3.13452407,6993,-6000.000,-6000.000,190000,0,0,1,0,1,
1.862852,38378001,1,2,0.122568,1,move_second,22,-3979,-3.12509929,6843,-6000.000,-6000.000,190000,0,0,1,0,1,
1.894508,38414080,1,2,0.154225,1,move_second,39,-3962,-3.11174752,6627,-6000.000,-6000.000,190000,0,0,1,0,1,
1.926272,38444001,1,2,0.185988,1,move_second,50,-3951,-3.10310814,6447,-6000.000,-6000.000,190000,0,0,1,0,1,
1.957051,38478080,1,2,0.216768,1,move_second,63,-3938,-3.09289797,6243,-6000.000,-6000.000,190000,0,0,1,0,1,
1.987782,38502998,1,2,0.247499,1,move_second,70,-3931,-3.08740018,6093,-6000.000,-6000.000,190000,0,0,1,0,1,
2.019396,38539074,1,2,0.279112,1,move_second,78,-3923,-3.08111700,5877,-6000.000,-6000.000,190000,0,0,1,0,1,
2.050154,38568998,1,2,0.309870,1,move_second,84,-3917,-3.07640461,5697,-6000.000,-6000.000,190000,0,0,1,0,1,
2.080694,38602080,1,2,0.340411,1,move_second,88,-3913,-3.07326301,5499,-6000.000,-6000.000,190000,0,0,1,0,1,
2.112285,38626998,1,2,0.372001,1,move_second,89,-3912,-3.07247762,5349,-6000.000,-6000.000,190000,0,0,1,0,1,
2.142757,38664080,1,2,0.402473,1,move_second,87,-3914,-3.07404841,5127,-6000.000,-6000.000,190000,0,0,1,0,1,
2.173667,38688998,1,2,0.433384,1,move_second,84,-3917,-3.07640461,4977,-6000.000,-6000.000,190000,0,0,1,0,1,
2.205569,38718998,1,2,0.465285,1,move_second,79,-3922,-3.08033160,4797,-6000.000,-6000.000,190000,0,0,1,0,1,
2.237057,38754998,1,2,0.496773,1,move_second,70,-3931,-3.08740018,4581,-6000.000,-6000.000,190000,0,0,1,0,1,
2.267938,38789074,1,2,0.527655,1,move_second,59,-3942,-3.09603956,4377,-6000.000,-6000.000,190000,0,0,1,0,1,
2.298510,38814001,1,2,0.558226,1,move_second,51,-3950,-3.10232275,4227,-6000.000,-6000.000,190000,0,0,1,0,1,
2.328961,38844001,1,2,0.588677,1,move_second,38,-3963,-3.11253292,4048,-6000.000,-6000.000,190000,0,0,1,0,1,
2.359799,38874998,1,2,0.619515,1,move_second,25,-3976,-3.12274310,3862,-6000.000,-6000.000,190000,0,0,1,0,1,
2.390387,38911076,1,2,0.650104,1,move_second,8,-3993,-3.13609487,3645,-6000.000,-6000.000,190000,0,0,1,0,1,
2.421261,38936001,1,2,0.680977,1,move_second,-3,3996,3.13845106,3496,-6000.000,-6000.000,190000,0,0,1,0,1,
2.451996,38973074,1,2,0.711713,1,move_second,-19,3980,3.12588469,3273,-6000.000,-6000.000,190000,0,0,1,0,1,
2.482422,38998001,1,2,0.742138,1,move_second,-30,3969,3.11724531,3124,-6000.000,-6000.000,190000,0,0,1,0,1,
2.513044,39028001,1,2,0.772761,1,move_second,-42,3957,3.10782053,2944,-6000.000,-6000.000,190000,0,0,1,0,1,
2.543714,39058998,1,2,0.803431,1,move_second,-54,3945,3.09839575,2758,-6000.000,-6000.000,190000,0,0,1,0,1,
2.574252,39088998,1,2,0.833968,1,move_second,-63,3936,3.09132717,2578,-6000.000,-6000.000,190000,0,0,1,0,1,
2.604897,39120001,1,2,0.864614,1,move_second,-71,3928,3.08504399,2392,-6000.000,-6000.000,190000,0,0,1,0,1,
2.636471,39156080,1,2,0.896187,1,move_second,-79,3920,3.07876080,2175,-6000.000,-6000.000,190000,0,0,1,0,1,
2.666929,39186001,1,2,0.926646,1,move_second,-83,3916,3.07561921,1996,-6000.000,-6000.000,190000,0,0,1,0,1,
2.697680,39219074,1,2,0.957397,1,move_second,-85,3914,3.07404841,1798,-6000.000,-6000.000,190000,0,0,1,0,1,
2.728324,39244001,1,2,0.988040,1,move_second,-85,3914,3.07404841,1648,-6000.000,-6000.000,190000,0,0,1,0,1,
2.758847,39274001,1,2,1.018563,1,move_second,-83,3916,3.07561921,1468,-6000.000,-6000.000,190000,0,0,1,0,1,
2.789417,39304998,1,2,1.049133,1,move_second,-78,3921,3.07954620,1282,-6000.000,-6000.000,190000,0,0,1,0,1,
2.820359,39334998,1,2,1.080075,1,move_second,-72,3927,3.08425859,1102,-6000.000,-6000.000,190000,0,0,1,0,1,
2.851905,39366001,1,2,1.111621,1,move_second,-65,3934,3.08975637,916,-6000.000,-6000.000,190000,0,0,1,0,1,
2.882520,39404080,1,2,1.142237,1,move_second,-52,3947,3.09996655,688,-6000.000,-6000.000,190000,0,0,1,0,1,
2.913213,39428998,1,2,1.172929,1,move_second,-43,3956,3.10703513,538,-6000.000,-6000.000,190000,0,0,1,0,1,
2.943937,39458998,1,3,0.000000,1,stop_second,-31,3968,3.11645991,358,0.000,-6000.000,190000,0,0,1,0,1,
2.974685,39490001,1,3,0.030749,1,stop_second,-18,3981,3.12667009,172,0.000,-6000.000,190000,0,0,1,0,1,
3.005292,39520998,1,3,0.061355,1,stop_second,-7,3992,3.13530947,50,0.000,-1060.000,190000,0,0,1,0,1,
3.035971,39550998,1,3,0.092035,1,stop_second,-8,3991,3.13452407,47,0.000,0.000,190000,0,0,1,0,1,
3.066582,39582001,1,3,0.122645,1,stop_second,-11,3988,3.13216788,47,0.000,0.000,190000,0,0,1,0,1,
3.098508,39612001,1,3,0.154571,1,stop_second,-13,3986,3.13059708,47,0.000,0.000,190000,0,0,1,0,1,
3.129394,39648001,1,3,0.185457,1,stop_second,-15,3984,3.12902628,47,0.000,0.000,190000,0,0,1,0,1,
3.159978,39681074,1,3,0.216041,1,stop_second,-17,3982,3.12745549,47,0.000,0.000,190000,0,0,1,0,1,
3.190692,39706001,1,3,0.246755,1,stop_second,-18,3981,3.12667009,47,0.000,0.000,190000,0,0,1,0,1,
3.222495,39742080,1,3,0.278558,1,stop_second,-18,3981,3.12667009,47,0.000,0.000,190000,0,0,1,0,1,
3.253158,39772001,1,3,0.309222,1,stop_second,-18,3981,3.12667009,47,0.000,0.000,190000,0,0,1,0,1,
3.283956,39805074,1,3,0.340019,1,stop_second,-18,3981,3.12667009,47,0.000,0.000,190000,0,0,1,0,1,
3.314622,39830001,1,3,0.370685,1,stop_second,-17,3982,3.12745549,47,0.000,0.000,190000,0,0,1,0,1,
3.344946,39860001,1,3,0.401010,1,stop_second,-16,3983,3.12824088,47,0.000,0.000,190000,0,0,1,0,1,
3.375558,39890998,1,3,0.431621,1,stop_second,-14,3985,3.12981168,47,0.000,0.000,190000,0,0,1,0,1,
3.407372,39920998,1,3,0.463435,1,stop_second,-12,3987,3.13138248,47,0.000,0.000,190000,0,0,1,0,1,
3.437866,39956998,1,3,0.493930,1,stop_second,-9,3990,3.13373867,47,0.000,0.000,190000,0,0,1,0,1,
3.468482,39989074,1,4,0.000000,2,move_first,-7,3992,3.13530947,47,6000.000,0.000,190000,0,0,1,0,1,
3.499156,40014001,1,4,0.030674,2,move_first,-5,3994,3.13688026,47,6000.000,0.000,190000,0,0,1,0,1,
3.531939,40044998,1,4,0.063457,2,move_first,-5,3994,3.13688026,111,6000.000,4940.000,190000,0,0,1,0,1,
3.563553,40084080,1,4,0.095071,2,move_first,-20,3979,3.12509929,343,6000.000,6000.000,190000,0,0,1,0,1,
3.596493,40114001,1,4,0.128011,2,move_first,-33,3966,3.11488912,522,6000.000,6000.000,190000,0,0,1,0,1,
3.627095,40148080,1,4,0.158613,2,move_first,-46,3953,3.10467894,727,6000.000,6000.000,190000,0,0,1,0,1,
3.658824,40172998,1,4,0.190342,2,move_first,-55,3944,3.09761036,876,6000.000,6000.000,190000,0,0,1,0,1,
3.691773,40210080,1,4,0.223291,2,move_first,-66,3933,3.08897098,1099,6000.000,6000.000,190000,0,0,1,0,1,
3.723355,40240001,1,4,0.254874,2,move_first,-73,3926,3.08347319,1278,6000.000,6000.000,190000,0,0,1,0,1,
3.756201,40270001,1,4,0.287719,2,move_first,-78,3921,3.07954620,1458,6000.000,6000.000,190000,0,0,1,0,1,
3.789156,40304998,1,4,0.320674,2,move_first,-82,3917,3.07640461,1668,6000.000,6000.000,190000,0,0,1,0,1,
3.819927,40334998,1,4,0.351445,2,move_first,-84,3915,3.07483381,1848,6000.000,6000.000,190000,0,0,1,0,1,
3.852529,40366001,1,4,0.384047,2,move_first,-82,3917,3.07640461,2034,6000.000,6000.000,190000,0,0,1,0,1,
3.884176,40404080,1,4,0.415694,2,move_first,-78,3921,3.07954620,2262,6000.000,6000.000,190000,0,0,1,0,1,
3.915841,40434001,1,4,0.447359,2,move_first,-72,3927,3.08425859,2442,6000.000,6000.000,190000,0,0,1,0,1,
3.947968,40467074,1,4,0.479486,2,move_first,-65,3934,3.08975637,2640,6000.000,6000.000,190000,0,0,1,0,1,
3.980915,40496998,1,4,0.512434,2,move_first,-55,3944,3.09761036,2820,6000.000,6000.000,190000,0,0,1,0,1,
4.013504,40526998,1,4,0.545022,2,move_first,-45,3954,3.10546434,3000,6000.000,6000.000,190000,0,0,1,0,1,
4.046353,40562001,1,4,0.577871,2,move_first,-32,3967,3.11567451,3210,6000.000,6000.000,190000,0,0,1,0,1,
4.079091,40592001,1,4,0.610609,2,move_first,-20,3979,3.12509929,3390,6000.000,6000.000,190000,0,0,1,0,1,
4.111370,40628001,1,4,0.642888,2,move_first,-5,3994,3.13688026,3606,6000.000,6000.000,190000,0,0,1,0,1,
4.144152,40658001,1,4,0.675671,2,move_first,8,-3993,-3.13609487,3786,6000.000,6000.000,190000,0,0,1,0,1,
4.176722,40692998,1,4,0.708240,2,move_first,23,-3978,-3.12431389,3996,6000.000,6000.000,190000,0,0,1,0,1,
4.207509,40722998,1,4,0.739027,2,move_first,35,-3966,-3.11488912,4176,6000.000,6000.000,190000,0,0,1,0,1,
4.239329,40752998,1,4,0.770847,2,move_first,46,-3955,-3.10624974,4355,6000.000,6000.000,190000,0,0,1,0,1,
4.272431,40791080,1,4,0.803949,2,move_first,58,-3943,-3.09682496,4584,6000.000,6000.000,190000,0,0,1,0,1,
4.304955,40820998,1,4,0.836473,2,move_first,65,-3936,-3.09132717,4763,6000.000,6000.000,190000,0,0,1,0,1,
4.337702,40850998,1,4,0.869220,2,move_first,72,-3929,-3.08582938,4943,6000.000,6000.000,190000,0,0,1,0,1,
4.369604,40886998,1,4,0.901122,2,move_first,77,-3924,-3.08190239,5159,6000.000,6000.000,190000,0,0,1,0,1,
4.400014,40921074,1,4,0.931533,2,move_first,79,-3922,-3.08033160,5364,6000.000,6000.000,190000,0,0,1,0,1,
4.430713,40946001,1,4,0.962231,2,move_first,79,-3922,-3.08033160,5513,6000.000,6000.000,190000,0,0,1,0,1,
4.461265,40982080,1,4,0.992784,2,move_first,77,-3924,-3.08190239,5730,6000.000,6000.000,190000,0,0,1,0,1,
4.492065,41006998,1,4,1.023583,2,move_first,74,-3927,-3.08425859,5879,6000.000,6000.000,190000,0,0,1,0,1,
4.522976,41044080,1,4,1.054495,2,move_first,66,-3935,-3.09054177,6102,6000.000,6000.000,190000,0,0,1,0,1,
4.553428,41068998,1,4,1.084946,2,move_first,60,-3941,-3.09525416,6251,6000.000,6000.000,190000,0,0,1,0,1,
4.584326,41098998,1,4,1.115844,2,move_first,52,-3949,-3.10153735,6431,6000.000,6000.000,190000,0,0,1,0,1,
4.614968,41130006,1,4,1.146486,2,move_first,41,-3960,-3.11017673,6617,6000.000,6000.000,190000,0,0,1,0,1,
4.647546,41167074,1,4,1.179064,2,move_first,28,-3973,-3.12038690,6839,6000.000,6000.000,190000,0,0,1,0,1,
4.678281,41196998,1,5,0.000000,2,stop_first,16,-3985,-3.12981168,7019,0.000,6000.000,190000,0,0,1,0,1,
4.708742,41230161,1,5,0.030461,2,stop_first,2,-3999,-3.14080726,7218,0.000,6000.000,190000,0,0,1,0,1,
4.739500,41254998,1,5,0.061220,2,stop_first,-5,3994,3.13688026,7312,0.000,1440.760,190000,0,0,1,0,1,
4.770250,41284998,1,5,0.091969,2,stop_first,-4,3995,3.13766566,7318,0.000,0.000,190000,0,0,1,0,1,
4.802039,41316001,1,5,0.123758,2,stop_first,0,3999,3.14080726,7318,0.000,0.000,190000,0,0,1,0,1,
4.832659,41354080,1,5,0.154378,2,stop_first,5,-3996,-3.13845106,7318,0.000,0.000,190000,0,0,1,0,1,
4.863417,41378998,1,5,0.185136,2,stop_first,8,-3993,-3.13609487,7318,0.000,0.000,190000,0,0,1,0,1,
4.894261,41408998,1,5,0.215981,2,stop_first,11,-3990,-3.13373867,7318,0.000,0.000,190000,0,0,1,0,1,
4.924845,41440001,1,5,0.246565,2,stop_first,15,-3986,-3.13059708,7318,0.000,0.000,190000,0,0,1,0,1,
4.955457,41476080,1,5,0.277176,2,stop_first,18,-3983,-3.12824088,7318,0.000,0.000,190000,0,0,1,0,1,
4.988450,41500998,1,5,0.310169,2,stop_first,20,-3981,-3.12667009,7318,0.000,0.000,190000,0,0,1,0,1,
5.019011,41540080,1,5,0.340731,2,stop_first,22,-3979,-3.12509929,7318,0.000,0.000,190000,0,0,1,0,1,
5.049557,41564998,1,5,0.371277,2,stop_first,22,-3979,-3.12509929,7318,0.000,0.000,190000,0,0,1,0,1,
5.080123,41601074,1,5,0.401842,2,stop_first,23,-3978,-3.12431389,7318,0.000,0.000,190000,0,0,1,0,1,
5.111047,41626001,1,5,0.432767,2,stop_first,23,-3978,-3.12431389,7318,0.000,0.000,190000,0,0,1,0,1,
5.141517,41663074,1,5,0.463236,2,stop_first,21,-3980,-3.12588469,7318,0.000,0.000,190000,0,0,1,0,1,
5.172213,41688001,1,5,0.493933,2,stop_first,20,-3981,-3.12667009,7318,0.000,0.000,190000,0,0,1,0,1,
5.202900,41718001,1,6,0.000000,2,move_second,18,-3983,-3.12824088,7318,-6000.000,0.000,190000,0,0,1,0,1,
5.233559,41748998,1,6,0.030659,2,move_second,16,-3985,-3.12981168,7318,-6000.000,0.000,190000,0,0,1,0,1,
5.264303,41780001,1,6,0.061403,2,move_second,16,-3985,-3.12981168,7259,-6000.000,-4560.000,190000,0,0,1,0,1,
5.295468,41810001,1,6,0.092568,2,move_second,26,-3975,-3.12195770,7083,-6000.000,-6000.000,190000,0,0,1,0,1,
5.326718,41840998,1,6,0.123818,2,move_second,39,-3962,-3.11174752,6897,-6000.000,-6000.000,190000,0,0,1,0,1,
5.357395,41878080,1,6,0.154495,2,move_second,52,-3949,-3.10153735,6675,-6000.000,-6000.000,190000,0,0,1,0,1,
5.388016,41902998,1,6,0.185116,2,move_second,60,-3941,-3.09525416,6525,-6000.000,-6000.000,190000,0,0,1,0,1,
5.418501,41940080,1,6,0.215601,2,move_second,70,-3931,-3.08740018,6303,-6000.000,-6000.000,190000,0,0,1,0,1,
5.449042,41964998,1,6,0.246142,2,move_second,75,-3926,-3.08347319,6153,-6000.000,-6000.000,190000,0,0,1,0,1,
5.479829,41994998,1,6,0.276929,2,move_second,79,-3922,-3.08033160,5973,-6000.000,-6000.000,190000,0,0,1,0,1,
5.510558,42026001,1,6,0.307658,2,move_second,81,-3920,-3.07876080,5787,-6000.000,-6000.000,190000,0,0,1,0,1,
5.541092,42056001,1,6,0.338192,2,move_second,82,-3919,-3.07797540,5607,-6000.000,-6000.000,190000,0,0,1,0,1,
5.571696,42086998,1,6,0.368796,2,move_second,81,-3920,-3.07876080,5421,-6000.000,-6000.000,190000,0,0,1,0,1,
5.602398,42123074,1,6,0.399498,2,move_second,76,-3925,-3.08268779,5205,-6000.000,-6000.000,190000,0,0,1,0,1,
5.632938,42148001,1,6,0.430038,2,move_second,71,-3930,-3.08661478,5055,-6000.000,-6000.000,190000,0,0,1,0,1,
5.663449,42185074,1,6,0.460549,2,move_second,60,-3941,-3.09525416,4833,-6000.000,-6000.000,190000,0,0,1,0,1,
5.694267,42210001,1,6,0.491367,2,move_second,53,-3948,-3.10075195,4683,-6000.000,-6000.000,190000,0,0,1,0,1,
5.724729,42240001,1,6,0.521829,2,move_second,43,-3958,-3.10860593,4503,-6000.000,-6000.000,190000,0,0,1,0,1,
5.755235,42270998,1,6,0.552335,2,move_second,32,-3969,-3.11724531,4317,-6000.000,-6000.000,190000,0,0,1,0,1,
5.786027,42300998,1,6,0.583127,2,move_second,20,-3981,-3.12667009,4137,-6000.000,-6000.000,190000,0,0,1,0,1,
5.816669,42332012,1,6,0.613769,2,move_second,6,-3995,-3.13766566,3951,-6000.000,-6000.000,190000,0,0,1,0,1,
5.847202,42368080,1,6,0.644302,2,move_second,-8,3991,3.13452407,3735,-6000.000,-6000.000,190000,0,0,1,0,1,
